Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG02717	SAT	0	2045325	0	ERRSTRUCT
HG02717	TEL	0	11423	0	ERRSTRUCT
HG02717	UNASSIGNED	0	180	0	ERRSTRUCT
HG02717	XDR	0	8668798	0	ERRSTRUCT
HG02717	XTR	0	3387319	0	ERRSTRUCT
HG02717	AMPL	0	9937703	0	NGAP
HG02717	CEN-DYZ3	0	1186454	0	NGAP
HG02717	DYZ19	0	217283	0	NGAP
HG02717	HET	0	26361761	0	NGAP
HG02717	OTHER	0	376007	0	NGAP
HG02717	PAR1	0	2485457	0	NGAP
HG02717	PAR2	0	331062	0	NGAP
HG02717	SAT	0	2045325	0	NGAP
HG02717	TEL	0	11423	0	NGAP
HG02717	UNASSIGNED	0	180	0	NGAP
HG02717	XDR	0	8668798	0	NGAP
HG02717	XTR	0	3387319	0	NGAP
HG02735	AMPL	4	7837792	2715	ERRSTRUCT
HG02735	CEN-DYZ3	0	566448	0	ERRSTRUCT
HG02735	DYZ19	0	62500	0	ERRSTRUCT
HG02735	HET	0	27237504	0	ERRSTRUCT
HG02735	OTHER	0	375992	0	ERRSTRUCT
HG02735	PAR1	0	2458904	0	ERRSTRUCT
HG02735	PAR2	0	331491	0	ERRSTRUCT
HG02735	SAT	0	2004881	0	ERRSTRUCT
HG02735	TEL	0	18664	0	ERRSTRUCT
HG02735	UNASSIGNED	0	180	0	ERRSTRUCT
HG02735	XDR	0	8666586	0	ERRSTRUCT
HG02735	XTR	0	3387248	0	ERRSTRUCT
HG02735	AMPL	3	7837792	126944	NGAP
HG02735	CEN-DYZ3	0	566448	0	NGAP
HG02735	DYZ19	0	62500	0	NGAP
HG02735	HET	0	27237504	0	NGAP
HG02735	OTHER	0	375992	0	NGAP
HG02735	PAR1	0	2458904	0	NGAP
HG02735	PAR2	0	331491	0	NGAP
HG02735	SAT	0	2004881	0	NGAP
HG02735	TEL	0	18664	0	NGAP
HG02735	UNASSIGNED	0	180	0	NGAP
HG02735	XDR	0	8666586	0	NGAP
HG02735	XTR	0	3387248	0	NGAP
HG02738	AMPL	0	9718424	0	ERRSTRUCT
HG02738	CEN-DYZ3	0	503913	0	ERRSTRUCT
HG02738	DYZ19	0	406308	0	ERRSTRUCT
HG02738	HET	0	27706080	0	ERRSTRUCT
HG02738	OTHER	0	375961	0	ERRSTRUCT
HG02738	PAR1	0	2450191	0	ERRSTRUCT
HG02738	PAR2	0	331155	0	ERRSTRUCT
HG02738	SAT	0	2074711	0	ERRSTRUCT
HG02738	TEL	0	28913	0	ERRSTRUCT
HG02738	UNASSIGNED	0	416	0	ERRSTRUCT
HG02738	XDR	0	8668625	0	ERRSTRUCT
HG02738	XTR	0	3387436	0	ERRSTRUCT
HG02738	AMPL	0	9718424	0	NGAP
HG02738	CEN-DYZ3	0	503913	0	NGAP
HG02738	DYZ19	0	406308	0	NGAP
HG02738	HET	0	27706080	0	NGAP
HG02738	OTHER	0	375961	0	NGAP
HG02738	PAR1	0	2450191	0	NGAP
HG02738	PAR2	0	331155	0	NGAP
HG02738	SAT	0	2074711	0	NGAP
HG02738	TEL	0	28913	0	NGAP
HG02738	UNASSIGNED	0	416	0	NGAP
HG02738	XDR	0	8668625	0	NGAP
HG02738	XTR	0	3387436	0	NGAP
HG02965	AMPL	0	9876806	0	ERRSTRUCT
HG02965	CEN-DYZ3	5	1113589	3920	ERRSTRUCT
HG02965	DYZ19	0	237534	0	ERRSTRUCT
HG02965	HET	0	22997143	0	ERRSTRUCT
HG02965	OTHER	0	375993	0	ERRSTRUCT
HG02965	PAR1	0	2531245	0	ERRSTRUCT
HG02965	PAR2	0	330229	0	ERRSTRUCT
HG02965	SAT	0	2028300	0	ERRSTRUCT
HG02965	TEL	0	22020	0	ERRSTRUCT
HG02965	UNASSIGNED	0	180	0	ERRSTRUCT
HG02965	XDR	0	8668734	0	ERRSTRUCT
HG02965	XTR	0	3387297	0	ERRSTRUCT
HG02965	AMPL	0	9876806	0	NGAP
HG02965	CEN-DYZ3	2	1113589	169080	NGAP
HG02965	DYZ19	0	237534	0	NGAP
HG02965	HET	1	22997143	200000	NGAP
HG02965	OTHER	0	375993	0	NGAP
HG02965	PAR1	0	2531245	0	NGAP
HG02965	PAR2	0	330229	0	NGAP
HG02965	SAT	0	2028300	0	NGAP
HG02965	TEL	0	22020	0	NGAP
HG02965	UNASSIGNED	0	180	0	NGAP
HG02965	XDR	0	8668734	0	NGAP
HG02965	XTR	0	3387297	0	NGAP
HG02984	AMPL	2	9973369	300	ERRSTRUCT
HG02984	CEN-DYZ3	4	1196200	8599	ERRSTRUCT
HG02984	DYZ19	0	308723	0	ERRSTRUCT
HG02984	HET	0	23979949	0	ERRSTRUCT
HG02984	OTHER	0	388636	0	ERRSTRUCT
HG02984	PAR1	0	2401074	0	ERRSTRUCT
HG02984	PAR2	0	332372	0	ERRSTRUCT
HG02984	SAT	0	2318007	0	ERRSTRUCT
HG02984	TEL	0	18938	0	ERRSTRUCT
HG02984	UNASSIGNED	0	180	0	ERRSTRUCT
HG02984	XDR	0	8659387	0	ERRSTRUCT
HG02984	XTR	0	3387879	0	ERRSTRUCT
HG02984	AMPL	2	9973369	43200	NGAP
HG02984	CEN-DYZ3	2	1196200	200000	NGAP
HG02984	DYZ19	0	308723	0	NGAP
HG02984	HET	0	23979949	0	NGAP
HG02984	OTHER	0	388636	0	NGAP
HG02984	PAR1	0	2401074	0	NGAP
HG02984	PAR2	0	332372	0	NGAP
HG02984	SAT	0	2318007	0	NGAP
HG02984	TEL	0	18938	0	NGAP
HG02984	UNASSIGNED	0	180	0	NGAP
HG02984	XDR	0	8659387	0	NGAP
HG02984	XTR	0	3387879	0	NGAP
HG03017	AMPL	0	9824189	0	ERRSTRUCT
HG03017	CEN-DYZ3	0	475819	0	ERRSTRUCT
HG03017	DYZ19	0	399314	0	ERRSTRUCT
HG03017	HET	0	29697618	0	ERRSTRUCT
HG03017	OTHER	0	375974	0	ERRSTRUCT
HG03017	PAR1	0	2411403	0	ERRSTRUCT
HG03017	PAR2	0	332466	0	ERRSTRUCT
HG03017	SAT	0	2078042	0	ERRSTRUCT
HG03017	TEL	0	13628	0	ERRSTRUCT
HG03017	UNASSIGNED	0	180	0	ERRSTRUCT
HG03017	XDR	0	8667975	0	ERRSTRUCT
HG03017	XTR	0	3403312	0	ERRSTRUCT
HG03017	AMPL	0	9824189	0	NGAP
HG03017	CEN-DYZ3	0	475819	0	NGAP
HG03017	DYZ19	0	399314	0	NGAP
HG03017	HET	0	29697618	0	NGAP
HG03017	OTHER	0	375974	0	NGAP
HG03017	PAR1	0	2411403	0	NGAP
HG03017	PAR2	0	332466	0	NGAP
HG03017	SAT	0	2078042	0	NGAP
HG03017	TEL	0	13628	0	NGAP
HG03017	UNASSIGNED	0	180	0	NGAP
HG03017	XDR	0	8667975	0	NGAP
HG03017	XTR	0	3403312	0	NGAP
HG03050	AMPL	0	9794823	0	ERRSTRUCT
HG03050	CEN-DYZ3	0	697545	0	ERRSTRUCT
HG03050	DYZ19	0	299696	0	ERRSTRUCT
HG03050	HET	0	27757612	0	ERRSTRUCT
HG03050	OTHER	0	375993	0	ERRSTRUCT
HG03050	PAR1	0	2504379	0	ERRSTRUCT
HG03050	PAR2	0	332881	0	ERRSTRUCT
HG03050	SAT	0	2200495	0	ERRSTRUCT
HG03050	TEL	0	21217	0	ERRSTRUCT
HG03050	UNASSIGNED	0	180	0	ERRSTRUCT
HG03050	XDR	0	8669202	0	ERRSTRUCT
HG03050	XTR	0	3387253	0	ERRSTRUCT
HG03050	AMPL	1	9794823	7500	NGAP
HG03050	CEN-DYZ3	0	697545	0	NGAP
HG03050	DYZ19	0	299696	0	NGAP
HG03050	HET	0	27757612	0	NGAP
HG03050	OTHER	0	375993	0	NGAP
HG03050	PAR1	0	2504379	0	NGAP
HG03050	PAR2	0	332881	0	NGAP
HG03050	SAT	0	2200495	0	NGAP
HG03050	TEL	0	21217	0	NGAP
HG03050	UNASSIGNED	0	180	0	NGAP
HG03050	XDR	0	8669202	0	NGAP
HG03050	XTR	0	3387253	0	NGAP
HG03098	AMPL	2	7809964	1000	ERRSTRUCT
HG03098	CEN-DYZ3	0	687131	0	ERRSTRUCT
HG03098	DYZ19	0	314922	0	ERRSTRUCT
HG03098	HET	0	22552874	0	ERRSTRUCT
HG03098	OTHER	0	375991	0	ERRSTRUCT
HG03098	PAR1	0	2420264	0	ERRSTRUCT
HG03098	PAR2	0	332860	0	ERRSTRUCT
HG03098	SAT	0	2140217	0	ERRSTRUCT
HG03098	TEL	0	17537	0	ERRSTRUCT
HG03098	UNASSIGNED	0	180	0	ERRSTRUCT
HG03098	XDR	0	8694046	0	ERRSTRUCT
HG03098	XTR	0	3403037	0	ERRSTRUCT
HG03098	AMPL	3	7809964	382713	NGAP
HG03098	CEN-DYZ3	0	687131	0	NGAP
HG03098	DYZ19	1	314922	1500	NGAP
HG03098	HET	0	22552874	0	NGAP
HG03098	OTHER	0	375991	0	NGAP
HG03098	PAR1	0	2420264	0	NGAP
HG03098	PAR2	0	332860	0	NGAP
HG03098	SAT	0	2140217	0	NGAP
HG03098	TEL	0	17537	0	NGAP
HG03098	UNASSIGNED	0	180	0	NGAP
HG03098	XDR	1	8694046	1500	NGAP
HG03098	XTR	0	3403037	0	NGAP
HG03130	AMPL	0	9284478	0	ERRSTRUCT
HG03130	CEN-DYZ3	0	1752748	0	ERRSTRUCT
HG03130	DYZ19	0	237786	0	ERRSTRUCT
HG03130	HET	0	17432632	0	ERRSTRUCT
HG03130	OTHER	0	376002	0	ERRSTRUCT
HG03130	PAR1	0	2409624	0	ERRSTRUCT
HG03130	PAR2	0	333275	0	ERRSTRUCT
HG03130	SAT	0	2076820	0	ERRSTRUCT
HG03130	TEL	0	13486	0	ERRSTRUCT
HG03130	UNASSIGNED	0	180	0	ERRSTRUCT
HG03130	XDR	0	8668855	0	ERRSTRUCT
HG03130	XTR	0	3387341	0	ERRSTRUCT
HG03130	AMPL	1	9284478	7500	NGAP
HG03130	CEN-DYZ3	1	1752748	100000	NGAP
HG03130	DYZ19	0	237786	0	NGAP
HG03130	HET	1	17432632	200000	NGAP
HG03130	OTHER	0	376002	0	NGAP
HG03130	PAR1	0	2409624	0	NGAP
HG03130	PAR2	0	333275	0	NGAP
HG03130	SAT	0	2076820	0	NGAP
HG03130	TEL	0	13486	0	NGAP
HG03130	UNASSIGNED	0	180	0	NGAP
HG03130	XDR	0	8668855	0	NGAP
HG03130	XTR	0	3387341	0	NGAP
HG03139	AMPL	0	9843369	0	ERRSTRUCT
HG03139	CEN-DYZ3	0	964066	0	ERRSTRUCT
HG03139	DYZ19	0	229268	0	ERRSTRUCT
HG03139	HET	0	28009562	0	ERRSTRUCT
HG03139	OTHER	0	375983	0	ERRSTRUCT
HG03139	PAR1	0	2448620	0	ERRSTRUCT
HG03139	PAR2	0	331193	0	ERRSTRUCT
HG03139	SAT	0	2057961	0	ERRSTRUCT
HG03139	TEL	0	18361	0	ERRSTRUCT
HG03139	UNASSIGNED	0	180	0	ERRSTRUCT
HG03139	XDR	0	8668872	0	ERRSTRUCT
HG03139	XTR	0	3387287	0	ERRSTRUCT
HG03139	AMPL	0	9843369	0	NGAP
HG03139	CEN-DYZ3	0	964066	0	NGAP
HG03139	DYZ19	0	229268	0	NGAP
HG03139	HET	1	28009562	7500	NGAP
HG03139	OTHER	0	375983	0	NGAP
HG03139	PAR1	0	2448620	0	NGAP
HG03139	PAR2	0	331193	0	NGAP
HG03139	SAT	0	2057961	0	NGAP
HG03139	TEL	0	18361	0	NGAP
HG03139	UNASSIGNED	0	180	0	NGAP
HG03139	XDR	0	8668872	0	NGAP
HG03139	XTR	0	3387287	0	NGAP
HG03209	AMPL	0	9870455	0	ERRSTRUCT
HG03209	CEN-DYZ3	1	953548	103	ERRSTRUCT
HG03209	DYZ19	0	239791	0	ERRSTRUCT
HG03209	HET	0	26394485	0	ERRSTRUCT
HG03209	OTHER	0	375982	0	ERRSTRUCT
HG03209	PAR1	1	2428288	16000	ERRSTRUCT
HG03209	PAR2	0	331078	0	ERRSTRUCT
HG03209	SAT	0	2071449	0	ERRSTRUCT
HG03209	TEL	0	11837	0	ERRSTRUCT
HG03209	UNASSIGNED	0	180	0	ERRSTRUCT
HG03209	XDR	0	8668836	0	ERRSTRUCT
HG03209	XTR	0	3387318	0	ERRSTRUCT
HG03209	AMPL	0	9870455	0	NGAP
HG03209	CEN-DYZ3	2	953548	107500	NGAP
HG03209	DYZ19	0	239791	0	NGAP
HG03209	HET	0	26394485	0	NGAP
HG03209	OTHER	0	375982	0	NGAP
HG03209	PAR1	0	2428288	0	NGAP
HG03209	PAR2	0	331078	0	NGAP
HG03209	SAT	0	2071449	0	NGAP
HG03209	TEL	0	11837	0	NGAP
HG03209	UNASSIGNED	0	180	0	NGAP
HG03209	XDR	0	8668836	0	NGAP
HG03209	XTR	0	3387318	0	NGAP
HG03225	AMPL	0	9863962	0	ERRSTRUCT
HG03225	CEN-DYZ3	0	891587	0	ERRSTRUCT
HG03225	DYZ19	0	165257	0	ERRSTRUCT
HG03225	HET	0	29673679	0	ERRSTRUCT
HG03225	OTHER	0	375962	0	ERRSTRUCT
HG03225	PAR1	0	2522138	0	ERRSTRUCT
HG03225	PAR2	0	331754	0	ERRSTRUCT
HG03225	SAT	0	2286826	0	ERRSTRUCT
HG03225	TEL	0	13556	0	ERRSTRUCT
HG03225	UNASSIGNED	0	180	0	ERRSTRUCT
HG03225	XDR	0	8668335	0	ERRSTRUCT
HG03225	XTR	0	3434591	0	ERRSTRUCT
HG03225	AMPL	0	9863962	0	NGAP
HG03225	CEN-DYZ3	0	891587	0	NGAP
HG03225	DYZ19	0	165257	0	NGAP
HG03225	HET	0	29673679	0	NGAP
HG03225	OTHER	0	375962	0	NGAP
HG03225	PAR1	0	2522138	0	NGAP
HG03225	PAR2	0	331754	0	NGAP
HG03225	SAT	0	2286826	0	NGAP
HG03225	TEL	0	13556	0	NGAP
HG03225	UNASSIGNED	0	180	0	NGAP
HG03225	XDR	0	8668335	0	NGAP
HG03225	XTR	0	3434591	0	NGAP
HG03471	AMPL	0	9836333	0	ERRSTRUCT
HG03471	CEN-DYZ3	0	1328193	0	ERRSTRUCT
HG03471	DYZ19	0	225702	0	ERRSTRUCT
HG03471	HET	0	34211719	0	ERRSTRUCT
HG03471	OTHER	0	376005	0	ERRSTRUCT
HG03471	PAR1	0	2442047	0	ERRSTRUCT
HG03471	PAR2	0	330997	0	ERRSTRUCT
HG03471	SAT	0	2066431	0	ERRSTRUCT
HG03471	TEL	0	15131	0	ERRSTRUCT
HG03471	UNASSIGNED	0	180	0	ERRSTRUCT
HG03471	XDR	0	8668775	0	ERRSTRUCT
HG03471	XTR	0	3387359	0	ERRSTRUCT
HG03471	AMPL	0	9836333	0	NGAP
HG03471	CEN-DYZ3	0	1328193	0	NGAP
HG03471	DYZ19	0	225702	0	NGAP
HG03471	HET	0	34211719	0	NGAP
HG03471	OTHER	0	376005	0	NGAP
HG03471	PAR1	0	2442047	0	NGAP
HG03471	PAR2	0	330997	0	NGAP
HG03471	SAT	0	2066431	0	NGAP
HG03471	TEL	0	15131	0	NGAP
HG03471	UNASSIGNED	0	180	0	NGAP
HG03471	XDR	0	8668775	0	NGAP
HG03471	XTR	0	3387359	0	NGAP
HG03492	AMPL	1	9500352	605	ERRSTRUCT
HG03492	CEN-DYZ3	0	573377	0	ERRSTRUCT
HG03492	DYZ19	0	408706	0	ERRSTRUCT
HG03492	HET	2	26734234	1000	ERRSTRUCT
HG03492	OTHER	0	375969	0	ERRSTRUCT
HG03492	PAR1	0	2418857	0	ERRSTRUCT
HG03492	PAR2	0	331124	0	ERRSTRUCT
HG03492	SAT	0	2097243	0	ERRSTRUCT
HG03492	TEL	0	21008	0	ERRSTRUCT
HG03492	UNASSIGNED	0	180	0	ERRSTRUCT
HG03492	XDR	0	8668473	0	ERRSTRUCT
HG03492	XTR	0	3387489	0	ERRSTRUCT
HG03492	AMPL	1	9500352	7500	NGAP
HG03492	CEN-DYZ3	0	573377	0	NGAP
HG03492	DYZ19	0	408706	0	NGAP
HG03492	HET	1	26734234	200000	NGAP
HG03492	OTHER	0	375969	0	NGAP
HG03492	PAR1	0	2418857	0	NGAP
HG03492	PAR2	0	331124	0	NGAP
HG03492	SAT	0	2097243	0	NGAP
HG03492	TEL	0	21008	0	NGAP
HG03492	UNASSIGNED	0	180	0	NGAP
HG03492	XDR	0	8668473	0	NGAP
HG03492	XTR	0	3387489	0	NGAP
HG03521	AMPL	0	9917474	0	ERRSTRUCT
HG03521	CEN-DYZ3	1	1432736	798	ERRSTRUCT
HG03521	DYZ19	0	250161	0	ERRSTRUCT
HG03521	HET	1	25908611	2411	ERRSTRUCT
HG03521	OTHER	0	375996	0	ERRSTRUCT
HG03521	PAR1	0	2494655	0	ERRSTRUCT
HG03521	PAR2	0	332371	0	ERRSTRUCT
HG03521	SAT	0	2075409	0	ERRSTRUCT
HG03521	TEL	0	10534	0	ERRSTRUCT
HG03521	UNASSIGNED	0	180	0	ERRSTRUCT
HG03521	XDR	0	8668804	0	ERRSTRUCT
HG03521	XTR	0	3387300	0	ERRSTRUCT
HG03521	AMPL	0	9917474	0	NGAP
HG03521	CEN-DYZ3	1	1432736	100000	NGAP
HG03521	DYZ19	0	250161	0	NGAP
HG03521	HET	1	25908611	48206	NGAP
HG03521	OTHER	0	375996	0	NGAP
HG03521	PAR1	0	2494655	0	NGAP
HG03521	PAR2	0	332371	0	NGAP
HG03521	SAT	0	2075409	0	NGAP
HG03521	TEL	0	10534	0	NGAP
HG03521	UNASSIGNED	0	180	0	NGAP
HG03521	XDR	0	8668804	0	NGAP
HG03521	XTR	0	3387300	0	NGAP
HG03579	AMPL	0	9912110	0	ERRSTRUCT
HG03579	CEN-DYZ3	0	1105820	0	ERRSTRUCT
HG03579	DYZ19	0	344787	0	ERRSTRUCT
HG03579	HET	0	28557957	0	ERRSTRUCT
HG03579	OTHER	0	375970	0	ERRSTRUCT
HG03579	PAR1	0	2484640	0	ERRSTRUCT
HG03579	PAR2	0	331304	0	ERRSTRUCT
HG03579	SAT	0	2069431	0	ERRSTRUCT
HG03579	TEL	0	12115	0	ERRSTRUCT
HG03579	UNASSIGNED	0	180	0	ERRSTRUCT
HG03579	XDR	0	8659830	0	ERRSTRUCT
HG03579	XTR	0	3387320	0	ERRSTRUCT
HG03579	AMPL	0	9912110	0	NGAP
HG03579	CEN-DYZ3	0	1105820	0	NGAP
HG03579	DYZ19	0	344787	0	NGAP
HG03579	HET	0	28557957	0	NGAP
HG03579	OTHER	0	375970	0	NGAP
HG03579	PAR1	0	2484640	0	NGAP
HG03579	PAR2	0	331304	0	NGAP
HG03579	SAT	0	2069431	0	NGAP
HG03579	TEL	0	12115	0	NGAP
HG03579	UNASSIGNED	0	180	0	NGAP
HG03579	XDR	0	8659830	0	NGAP
HG03579	XTR	0	3387320	0	NGAP
HG03654	AMPL	0	9470452	0	ERRSTRUCT
HG03654	CEN-DYZ3	0	321344	0	ERRSTRUCT
HG03654	DYZ19	0	365631	0	ERRSTRUCT
HG03654	HET	3	23555587	7500	ERRSTRUCT
HG03654	OTHER	0	375968	0	ERRSTRUCT
HG03654	PAR1	0	2426693	0	ERRSTRUCT
HG03654	PAR2	0	331880	0	ERRSTRUCT
HG03654	SAT	0	2134832	0	ERRSTRUCT
HG03654	TEL	0	21647	0	ERRSTRUCT
HG03654	UNASSIGNED	0	416	0	ERRSTRUCT
HG03654	XDR	0	8668377	0	ERRSTRUCT
HG03654	XTR	0	3403317	0	ERRSTRUCT
HG03654	AMPL	2	9470452	9000	NGAP
HG03654	CEN-DYZ3	0	321344	0	NGAP
HG03654	DYZ19	0	365631	0	NGAP
HG03654	HET	1	23555587	7500	NGAP
HG03654	OTHER	0	375968	0	NGAP
HG03654	PAR1	0	2426693	0	NGAP
HG03654	PAR2	0	331880	0	NGAP
HG03654	SAT	0	2134832	0	NGAP
HG03654	TEL	0	21647	0	NGAP
HG03654	UNASSIGNED	0	416	0	NGAP
HG03654	XDR	0	8668377	0	NGAP
HG03654	XTR	0	3403317	0	NGAP
HG03688	AMPL	0	9903408	0	ERRSTRUCT
HG03688	CEN-DYZ3	0	1003710	0	ERRSTRUCT
HG03688	DYZ19	0	342642	0	ERRSTRUCT
HG03688	HET	2	31363216	16000	ERRSTRUCT
HG03688	OTHER	0	376012	0	ERRSTRUCT
HG03688	PAR1	0	2424038	0	ERRSTRUCT
HG03688	PAR2	0	331126	0	ERRSTRUCT
HG03688	SAT	0	2074356	0	ERRSTRUCT
HG03688	TEL	0	21562	0	ERRSTRUCT
HG03688	UNASSIGNED	0	180	0	ERRSTRUCT
HG03688	XDR	0	8668480	0	ERRSTRUCT
HG03688	XTR	0	3395738	0	ERRSTRUCT
HG03688	AMPL	0	9903408	0	NGAP
HG03688	CEN-DYZ3	0	1003710	0	NGAP
HG03688	DYZ19	0	342642	0	NGAP
HG03688	HET	1	31363216	7500	NGAP
HG03688	OTHER	0	376012	0	NGAP
HG03688	PAR1	0	2424038	0	NGAP
HG03688	PAR2	0	331126	0	NGAP
HG03688	SAT	0	2074356	0	NGAP
HG03688	TEL	0	21562	0	NGAP
HG03688	UNASSIGNED	0	180	0	NGAP
HG03688	XDR	0	8668480	0	NGAP
HG03688	XTR	0	3395738	0	NGAP
HG03710	AMPL	0	9650994	0	ERRSTRUCT
HG03710	CEN-DYZ3	1	972187	8055	ERRSTRUCT
HG03710	DYZ19	0	340178	0	ERRSTRUCT
HG03710	HET	0	16413910	0	ERRSTRUCT
HG03710	OTHER	0	375971	0	ERRSTRUCT
HG03710	PAR1	0	2430116	0	ERRSTRUCT
HG03710	PAR2	0	331164	0	ERRSTRUCT
HG03710	SAT	0	2032591	0	ERRSTRUCT
HG03710	TEL	0	24027	0	ERRSTRUCT
HG03710	UNASSIGNED	0	180	0	ERRSTRUCT
HG03710	XDR	0	8659476	0	ERRSTRUCT
HG03710	XTR	0	3387339	0	ERRSTRUCT
HG03710	AMPL	1	9650994	7500	NGAP
HG03710	CEN-DYZ3	1	972187	100000	NGAP
HG03710	DYZ19	0	340178	0	NGAP
HG03710	HET	0	16413910	0	NGAP
HG03710	OTHER	0	375971	0	NGAP
HG03710	PAR1	0	2430116	0	NGAP
HG03710	PAR2	0	331164	0	NGAP
HG03710	SAT	0	2032591	0	NGAP
HG03710	TEL	0	24027	0	NGAP
HG03710	UNASSIGNED	0	180	0	NGAP
HG03710	XDR	0	8659476	0	NGAP
HG03710	XTR	0	3387339	0	NGAP
HG03742	AMPL	0	9111639	0	ERRSTRUCT
HG03742	CEN-DYZ3	0	383722	0	ERRSTRUCT
HG03742	DYZ19	0	278188	0	ERRSTRUCT
HG03742	HET	1	33645883	962	ERRSTRUCT
HG03742	OTHER	0	375965	0	ERRSTRUCT
HG03742	PAR1	0	2570939	0	ERRSTRUCT
HG03742	PAR2	0	331199	0	ERRSTRUCT
HG03742	SAT	0	2181708	0	ERRSTRUCT
HG03742	TEL	0	6519	0	ERRSTRUCT
HG03742	UNASSIGNED	0	296245	0	ERRSTRUCT
HG03742	XDR	0	8668571	0	ERRSTRUCT
HG03742	XTR	0	3387570	0	ERRSTRUCT
HG03742	AMPL	2	9111639	15000	NGAP
HG03742	CEN-DYZ3	0	383722	0	NGAP
HG03742	DYZ19	0	278188	0	NGAP
HG03742	HET	1	33645883	100000	NGAP
HG03742	OTHER	0	375965	0	NGAP
HG03742	PAR1	0	2570939	0	NGAP
HG03742	PAR2	0	331199	0	NGAP
HG03742	SAT	0	2181708	0	NGAP
HG03742	TEL	0	6519	0	NGAP
HG03742	UNASSIGNED	0	296245	0	NGAP
HG03742	XDR	0	8668571	0	NGAP
HG03742	XTR	0	3387570	0	NGAP
HG03942	AMPL	0	9681175	0	ERRSTRUCT
HG03942	CEN-DYZ3	0	1593595	0	ERRSTRUCT
HG03942	DYZ19	0	409000	0	ERRSTRUCT
HG03942	HET	1	20084513	376	ERRSTRUCT
HG03942	OTHER	0	376006	0	ERRSTRUCT
HG03942	PAR1	0	2455611	0	ERRSTRUCT
HG03942	PAR2	0	332503	0	ERRSTRUCT
HG03942	SAT	0	1989892	0	ERRSTRUCT
HG03942	TEL	0	16719	0	ERRSTRUCT
HG03942	UNASSIGNED	0	180	0	ERRSTRUCT
HG03942	XDR	0	8668397	0	ERRSTRUCT
HG03942	XTR	0	3418770	0	ERRSTRUCT
HG03942	AMPL	1	9681175	7500	NGAP
HG03942	CEN-DYZ3	0	1593595	0	NGAP
HG03942	DYZ19	0	409000	0	NGAP
HG03942	HET	1	20084513	200000	NGAP
HG03942	OTHER	0	376006	0	NGAP
HG03942	PAR1	0	2455611	0	NGAP
HG03942	PAR2	0	332503	0	NGAP
HG03942	SAT	0	1989892	0	NGAP
HG03942	TEL	0	16719	0	NGAP
HG03942	UNASSIGNED	0	180	0	NGAP
HG03942	XDR	0	8668397	0	NGAP
HG03942	XTR	0	3418770	0	NGAP
HG04115	AMPL	0	9820497	0	ERRSTRUCT
HG04115	CEN-DYZ3	0	521286	0	ERRSTRUCT
HG04115	DYZ19	0	396719	0	ERRSTRUCT
HG04115	HET	1	25677936	546	ERRSTRUCT
HG04115	OTHER	0	375967	0	ERRSTRUCT
HG04115	PAR1	0	2452016	0	ERRSTRUCT
HG04115	PAR2	0	332647	0	ERRSTRUCT
HG04115	SAT	0	2123878	0	ERRSTRUCT
HG04115	TEL	0	21343	0	ERRSTRUCT
HG04115	UNASSIGNED	0	416	0	ERRSTRUCT
HG04115	XDR	0	8668587	0	ERRSTRUCT
HG04115	XTR	0	3387416	0	ERRSTRUCT
HG04115	AMPL	0	9820497	0	NGAP
HG04115	CEN-DYZ3	0	521286	0	NGAP
HG04115	DYZ19	0	396719	0	NGAP
HG04115	HET	2	25677936	107500	NGAP
HG04115	OTHER	0	375967	0	NGAP
HG04115	PAR1	0	2452016	0	NGAP
HG04115	PAR2	0	332647	0	NGAP
HG04115	SAT	0	2123878	0	NGAP
HG04115	TEL	0	21343	0	NGAP
HG04115	UNASSIGNED	0	416	0	NGAP
HG04115	XDR	0	8668587	0	NGAP
HG04115	XTR	0	3387416	0	NGAP
HG04157	AMPL	0	9243225	0	ERRSTRUCT
HG04157	CEN-DYZ3	0	1543262	0	ERRSTRUCT
HG04157	DYZ19	0	265681	0	ERRSTRUCT
HG04157	HET	1	16498354	99	ERRSTRUCT
HG04157	OTHER	0	376007	0	ERRSTRUCT
HG04157	PAR1	0	2506491	0	ERRSTRUCT
HG04157	PAR2	0	339104	0	ERRSTRUCT
HG04157	SAT	0	2150359	0	ERRSTRUCT
HG04157	TEL	0	10679	0	ERRSTRUCT
HG04157	UNASSIGNED	0	19592	0	ERRSTRUCT
HG04157	XDR	0	8670535	0	ERRSTRUCT
HG04157	XTR	0	3387789	0	ERRSTRUCT
HG04157	AMPL	2	9243225	207500	NGAP
HG04157	CEN-DYZ3	0	1543262	0	NGAP
HG04157	DYZ19	0	265681	0	NGAP
HG04157	HET	1	16498354	200000	NGAP
HG04157	OTHER	0	376007	0	NGAP
HG04157	PAR1	1	2506491	99972	NGAP
HG04157	PAR2	0	339104	0	NGAP
HG04157	SAT	0	2150359	0	NGAP
HG04157	TEL	0	10679	0	NGAP
HG04157	UNASSIGNED	1	19592	1500	NGAP
HG04157	XDR	0	8670535	0	NGAP
HG04157	XTR	0	3387789	0	NGAP
HG04160	AMPL	0	9392432	0	ERRSTRUCT
HG04160	CEN-DYZ3	0	571766	0	ERRSTRUCT
HG04160	DYZ19	0	412195	0	ERRSTRUCT
HG04160	HET	0	23175501	0	ERRSTRUCT
HG04160	OTHER	0	375965	0	ERRSTRUCT
